DateTime,AddedIPs,RemovedIPs
1606412524,2,0
1606414323,1,2
1606416123,1,0
1606416723,0,2
1606417924,2,1
1606418523,2,0
1606419723,5,0
1606420924,1,3
1606421523,0,3
1606422123,1,1
1606422723,1,6
1606423323,1,22
1606423923,0,12
1606425123,4,5
1606425724,0,2
1606426924,0,2
1606427523,1,1
1606428724,4,1
1606429324,0,1
1606430524,0,5
1606431723,1,1
1606432923,0,3
1606434723,0,1
1606435323,1,2
1606436523,5,3
1606437723,0,1
1606439523,4,4
1606440723,4,3
1606441324,4,2
1606442524,2,4
1606443723,0,1
1606444923,0,3
1606445523,2,1
1606446724,2,4
1606447323,1,0
1606448523,0,1
1606449124,0,5
1606450324,3,0
1606452123,1,4
1606453924,3,3
1606455724,10,1
1606456324,2,0
1606456923,1,0
1606459323,0,3
1606459923,1,0
1606461123,2,0
1606461723,0,5
1606462923,1,1
1606464127,2,0
1606465323,3,0
1606465923,1,2
1606467124,2,0
1606467723,1,0
1606468924,1,2
1606470723,1,5
1606471323,18,0
1606472523,2,7
1606473124,1,3
1606475523,4,0
1606476123,3,3
1606477323,2,0
1606478524,2,1
1606479123,6,0
1606480924,2,0
1606482123,1,0
1606483323,2,0
1606485123,1,0
1606488123,1,3
1606489324,1,0
1606491723,61,10
1606492323,1,0
1606495323,5,2
1606495923,0,2
1606497123,1,2
1606497723,0,3
1606498924,0,1
1606499523,0,2
1606500123,1,3
1606500723,1,0
1606501923,1,1
1606502523,2,0
1606503123,1,0
1606503723,0,1
1606504923,0,3
1606505523,1,5
1606506723,1,4
1606507923,2,0
1606509124,0,1
1606509723,1,6
1606512123,0,1
1606512724,1,0
1606513323,0,3
1606514523,1,2
1606515723,0,5
1606516324,0,4
1606516923,1,0
1606519323,1,0
1606519924,1,0
1606520524,1,0
1606521123,0,2
1606522323,2,2
1606522924,1,0
1606523524,1,6
1606524723,1,0
1606525923,0,2
1606527123,0,4
1606527723,0,2
1606528923,0,1
1606530124,2,1
1606531323,4,0
1606534923,2,3
1606536123,1,1
1606538523,1,7
1606539723,0,2
1606540923,2,3
1606541523,1,1
1606542124,1,0
1606543323,5,2
1606544523,1,0
1606545723,0,5
1606546923,1,0
1606548124,1,0
1606549323,2,0
1606549923,1,1
1606551123,0,3
1606552323,0,3
1606553524,3,0
1606554724,1,5
1606555323,1,0
1606557123,1,0
1606558923,3,0
1606559523,0,1
1606560124,2,0
1606560723,1,0
1606561923,2,1
1606563723,1,0
1606566123,3,0
1606567323,2,1
1606568523,1,0
1606569723,1,0
1606570923,1,4
1606573923,3,1
1606574523,1,0
1606576323,0,3
1606577524,0,1
1606578123,1,0
1606579923,29,20
1606580524,6,0
1606581124,2,0
1606582323,1,14
1606582923,0,4
1606584123,2,4
1606585323,3,0
1606586523,1,10
1606588323,0,2
1606588924,0,1
1606590724,2,2
1606591323,1,1
1606591924,1,0
1606592523,2,0
1606593723,2,10
1606594924,2,0
1606596123,3,9
1606597923,5,3
1606599723,1,0
1606600924,1,0
1606601523,1,4
1606603323,1,4
1606604524,2,1
1606606323,3,3
1606606923,1,0
1606608123,1,4
1606610523,47,4
1606611724,8,0
1606612324,3,2
1606612923,0,1
1606613523,3,3
1606614723,4,0
1606615323,1,1
1606617123,4,5
1606617723,3,3
1606618923,5,1
1606620123,0,1
1606621924,0,1
1606623723,2,4
1606625523,3,1
1606626123,4,0
1606627924,1,0
1606628523,0,2
1606629724,5,5
1606630923,5,1
1606632123,0,1
1606633323,1,0
1606634523,2,0
1606636923,2,2
1606638123,4,1
1606638723,1,0
1606639923,2,0
1606644123,1,12
1606645323,0,2
1606646523,1,1
1606647724,4,1
1606648323,1,0
1606649524,9,0
1606650123,1,0
1606651323,1,2
1606652523,1,0
1606653723,0,2
1606654324,0,9
1606656123,1,1
1606657924,0,1
1606659723,2,1
1606660323,1,0
1606660923,0,1
1606661523,1,0
1606662724,3,0
1606663923,1,1
1606664523,1,0
1606666923,14,11
1606667524,2,5
1606668123,0,1
1606669923,1,0
1606670523,0,2
1606671123,2,0
1606675323,0,9
1606675923,4,0
1606677124,1,12
1606677723,1,0
1606678924,3,2
1606680123,2,0
1606680723,7,3
1606681324,1,0
1606681923,1,14
1606683123,1,3
1606684323,0,3
1606685523,5,1
1606687323,6,4
1606688523,3,3
1606689124,1,0
1606690323,1,3
1606692123,2,2
1606693323,2,1
1606693923,2,0
1606695123,1,3
1606696323,3,6
1606696923,1,0
1606699323,0,3
1606700523,1,0
1606701723,3,0
1606703524,2,0
1606704723,2,1
1606706523,0,1
1606707723,1,0
1606708923,1,3
1606709524,1,6
1606710123,1,0
1606711323,1,0
1606711923,1,13
1606712523,1,17
1606713723,3,0
1606714923,1,7
1606716123,1,1
1606717323,0,2
1606717923,3,0
1606720923,1,1
1606722123,0,5
1606723323,3,2
1606724523,1,0
1606725723,1,28
1606726923,0,15
1606728123,3,12
1606729323,3,0
1606729923,1,7
1606730523,0,10
1606731123,1,0
1606731723,1,0
1606732324,1,0
1606732923,1,0
1606734123,1,5
1606734723,0,4
1606735924,0,1
1606737123,1,0
1606738323,1,1
1606739524,3,1
1606740723,1,1
1606741923,0,2
1606743124,2,0
1606744323,2,2
1606746723,0,2
1606747923,1,0
1606748523,1,0
1606749723,2,3
1606750923,0,3
1606752124,3,4
1606753323,44,2
1606754523,4,2
1606755123,1,4
1606756323,3,0
1606757524,2,0
1606758723,1,1
1606759923,1,0
1606761123,2,0
1606762323,0,5
1606762923,1,1
1606764123,0,11
1606765323,0,8
1606765923,1,0
1606767124,0,1
1606768324,0,4
1606769523,1,3
1606770723,1,5
1606771923,1,10
1606773123,0,1
1606774323,2,0
1606775524,0,2
1606776723,1,1
1606777923,2,2
1606779123,4,1
1606780324,0,2
1606782123,1,5
1606783323,5,2
1606783923,2,0
1606785123,1,0
1606785723,2,0
1606786923,4,2
1606788123,1,1
1606789323,2,0
1606789923,2,2
1606791123,4,0
1606791723,2,0
1606792923,1,3
1606796523,0,1
1606797123,1,4
1606797723,0,1
1606800123,2,4
1606801323,3,0
1606803723,0,3
1606804923,0,1
1606806123,5,1
1606807323,0,3
1606808523,5,2
1606809723,0,1
1606810923,1,4
1606812123,1,3
1606813323,1,1
1606814523,3,1
1606816323,0,1
1606816923,1,0
1606818123,2,0
1606819323,1,0
1606819923,2,0
1606820523,1,1
1606821723,3,18
1606822323,0,5
1606823523,0,2
1606824123,0,5
1606825923,0,3
1606826523,0,1
1606828923,3,13
1606830123,1,10
1606830723,0,7
1606831323,0,2
1606832523,2,5
1606834923,0,24
1606835523,1,0
1606836123,0,1
1606836724,2,7
1606838523,2,0
1606839724,2,1
1606840324,1,11
1606840923,2,0
1606841523,0,14
1606842723,3,0
1606843323,1,8
1606844522,4,0
1606845723,0,7
1606846323,0,2
1606846923,1,1
1606847523,2,0
1606848723,0,1
1606849923,8,1
1606851723,1,5
1606852923,1,0
1606854123,1,14
1606855323,2,0
1606856523,40,1
1606857123,1,1
1606857724,1,1
1606858923,1,5
1606859523,0,1
1606860123,1,1
1606860723,2,2
1606861923,0,7
1606862523,4,0
1606863723,1,14
1606864923,3,4
1606865523,1,9
1606866123,1,9
1606867923,0,4
1606868523,2,0
1606869723,1,0
1606871524,3,3
1606872723,2,6
1606874523,1,4
1606875723,2,0
1606876324,1,0
1606877523,3,2
1606878723,1,0
1606879323,1,0
1606880523,2,1
1606881723,2,0
1606882923,3,2
1606884123,1,2
1606885323,3,7
1606887123,1,12
1606888923,0,12
1606889523,0,9
1606890724,0,9
1606892523,1,3
1606893723,1,0
1606894923,4,12
1606896123,1,5
1606897323,1,0
1606898523,0,1
1606899723,1,3
1606901523,0,5
1606902723,3,1
1606903923,0,3
1606905123,1,1
1606906923,1,5
1606911723,0,1
1606912923,1,5
1606914723,4,0
1606916523,3,2
1606917123,1,0
1606917723,1,0
1606918923,1,0
1606920123,0,1
1606920723,0,1
1606921923,1,0
1606923124,1,7
1606924923,1,7
1606926723,3,13
1606927923,1,0
1606928523,2,3
1606929723,2,0
1606930923,0,5
1606932123,1,0
1606932723,1,2
1606933323,0,1
1606933924,1,0
1606934523,0,2
1606935723,3,1
1606936923,0,5
1606938123,1,6
1606939923,0,5
1606941123,14,4
1606942923,3,14
1606944123,0,2
1606945324,1,0
1606946523,3,4
1606947723,1,2
1606948323,1,0
1606949523,1,0
1606951323,4,2
1606951923,6,1
1606953123,4,2
1606954323,0,7
1606955524,3,0
1606956123,2,0
1606957323,5,1
1606957923,0,2
1606958523,0,1
1606959723,2,2
1606962123,2,3
1606962723,1,1
1606963323,0,1
1606965723,2,0
1606966923,1,3
1606968123,1,0
1606969923,4,1
1606970523,1,0
